id,claim_type,policy_category,city,city_region,estimated_amount_pkr,description_length,days_incident_to_submit,amount_to_premium_ratio,user_claims_7d,user_claims_30d,user_rejected_claims,status,high_risk
2321,theft,pet,karachi,sindh,67110,56,0,5.9347,0,0,0,in_review,0
2322,other,pet,peshawar,kpk,128499,45,12,6.3362,0,1,1,in_review,0
2323,medical,auto,rawalpindi,punjab,99901,64,3,4.3158,0,4,0,submitted,0
2324,pet_care,auto,sialkot,punjab,79267,56,25,7.6365,3,8,1,rejected,1
2325,accident,home,faisalabad,punjab,74550,61,43,14.082,2,5,0,rejected,1
2326,medical,home,hyderabad,sindh,38162,64,15,3.6155,0,2,1,approved,0
2327,other,pet,faisalabad,punjab,21485,56,19,1.1126,0,1,0,in_review,0
2328,pet_care,life,peshawar,kpk,24746,58,20,3.3297,0,4,3,approved,0
2329,medical,pet,peshawar,kpk,8389,58,21,0.431,0,1,0,in_review,0
2330,theft,home,karachi,sindh,124217,45,2,81.8294,2,7,2,rejected,1
2331,medical,auto,karachi,sindh,42195,64,3,1.7054,2,3,0,submitted,0
2332,theft,auto,abbottabad,kpk,236009,53,37,13.0162,0,3,0,approved,1
2333,medical,others,peshawar,kpk,27529,56,38,1.2268,0,5,2,in_review,1
2334,accident,auto,multan,punjab,107334,64,33,5.7809,2,3,0,submitted,1
2335,theft,others,quetta,balochistan,30764,64,3,3.0888,1,4,0,in_review,0
2336,other,life,quetta,balochistan,14538,44,41,1.3759,2,4,0,approved,1
2337,other,auto,mardan,kpk,7595,44,21,0.4913,1,3,1,in_review,0
2338,theft,pet,lahore,punjab,14467,53,32,1.4481,3,7,0,approved,1
2339,other,others,karachi,sindh,36832,53,32,2.7439,3,6,0,approved,1
2340,pet,life,islamabad,islamabad,24681,64,13,2.8546,4,9,0,submitted,1
2341,auto,home,abbottabad,kpk,81855,64,1,3.6596,0,4,0,rejected,1
2342,medical,others,sialkot,punjab,25805,56,21,2.3989,3,5,0,approved,1
2343,medical,home,quetta,balochistan,29550,53,29,4.9013,0,5,1,approved,0
2344,life,auto,gujranwala,punjab,52124,53,8,2.4855,0,3,0,submitted,0
2345,home,home,peshawar,kpk,58304,58,22,6.1613,4,4,2,rejected,0
2346,auto,home,hyderabad,sindh,11716,44,19,1.2029,3,9,0,in_review,1
2347,auto,home,quetta,balochistan,9062,45,42,1.3433,3,4,0,approved,1
2348,home,home,hyderabad,sindh,17611,53,9,1.1917,1,6,0,submitted,0
2349,auto,others,mardan,kpk,20008,64,21,1.5324,0,3,0,in_review,0
2350,life,pet,hyderabad,sindh,59747,53,13,3.1185,1,4,0,rejected,1
2351,other,home,gujranwala,punjab,40083,61,15,1.6893,1,6,0,rejected,1
2352,auto,others,lahore,punjab,10760,64,21,1.4309,0,3,1,approved,0
2353,life,home,mardan,kpk,42785,64,19,11.5666,0,4,0,rejected,1
2354,auto,auto,mardan,kpk,40058,53,15,10.2163,1,6,1,approved,0
2355,damage,others,karachi,sindh,43928,53,21,1.9301,0,0,0,submitted,1
2356,accident,others,rawalpindi,punjab,38118,44,28,6.0882,0,6,0,in_review,0
2357,home,pet,mardan,kpk,40078,56,10,2.0827,0,1,0,approved,0
2358,damage,pet,peshawar,kpk,13717,61,26,0.6986,0,4,0,in_review,0
2359,accident,others,karachi,sindh,148293,58,16,6.1291,0,5,0,in_review,0
2360,life,auto,hyderabad,sindh,33843,44,31,1.7332,0,0,1,in_review,1
2361,life,pet,hyderabad,sindh,131417,58,38,40.6612,3,4,0,rejected,1
2362,accident,others,rawalpindi,punjab,62113,45,25,3.3945,1,7,0,approved,0
2363,accident,life,multan,punjab,9347,64,27,0.5298,0,5,1,approved,0
2364,theft,pet,karachi,sindh,43851,56,4,3.8085,0,4,0,approved,0
2365,pet_care,auto,sukkur,sindh,52278,64,25,2.1841,0,4,0,in_review,0
2366,pet,pet,lahore,punjab,39369,58,25,1.6058,2,2,0,approved,0
2367,theft,home,hyderabad,sindh,15042,64,27,1.3869,1,5,0,rejected,1
2368,pet_care,pet,faisalabad,punjab,48378,58,6,2.0636,1,3,0,rejected,0
2369,accident,auto,sialkot,punjab,19562,53,43,0.8398,1,5,0,approved,0
2370,damage,others,hyderabad,sindh,32307,64,43,2.4033,1,7,0,in_review,1
2371,life,life,gujranwala,punjab,24726,44,43,3.5465,1,2,0,approved,1
2372,theft,life,quetta,balochistan,33019,64,43,3.9215,0,1,0,rejected,1
2373,auto,pet,mardan,kpk,138390,61,28,6.8206,0,5,0,submitted,0
2374,accident,others,sialkot,punjab,36095,44,29,2.8299,1,1,1,in_review,0
2375,auto,others,sukkur,sindh,15622,64,2,3.8261,0,6,1,submitted,0
2376,accident,life,hyderabad,sindh,54680,56,13,5.5395,0,6,0,rejected,1
2377,other,home,faisalabad,punjab,135523,45,44,25.479,3,5,0,submitted,1
2378,other,others,abbottabad,kpk,82499,53,4,6.8549,0,4,0,rejected,0
2379,life,auto,abbottabad,kpk,270345,64,0,25.7202,2,3,0,submitted,0
2380,home,others,hyderabad,sindh,78557,58,10,3.3839,3,7,1,rejected,1
2381,pet_care,pet,abbottabad,kpk,52324,44,28,5.3024,0,2,0,rejected,1
2382,theft,pet,mardan,kpk,11665,56,29,0.5999,0,4,0,in_review,0
2383,damage,others,islamabad,islamabad,15266,58,27,2.0552,1,5,0,submitted,0
2384,pet_care,life,sukkur,sindh,130450,64,0,13.1066,3,6,0,submitted,1
2385,theft,others,multan,punjab,28192,64,38,2.8974,0,6,0,in_review,1
2386,life,others,multan,punjab,100780,45,26,6.5762,3,3,3,submitted,1
2387,auto,auto,mardan,kpk,54655,58,3,9.3668,0,3,0,in_review,0
2388,home,auto,faisalabad,punjab,13055,53,15,0.9385,0,6,0,rejected,1
2389,life,home,sukkur,sindh,46633,58,19,3.0963,2,4,0,approved,0
2390,theft,auto,abbottabad,kpk,8211,56,31,2.0497,1,4,0,approved,1
2391,auto,home,sialkot,punjab,89575,64,32,3.6806,0,3,0,submitted,1
2392,pet_care,home,sukkur,sindh,50946,45,8,20.871,3,8,0,submitted,1
2393,accident,life,islamabad,islamabad,15439,44,45,0.7147,0,4,2,in_review,1
2394,accident,life,rawalpindi,punjab,10893,56,43,3.685,2,6,0,submitted,1
2395,damage,auto,mardan,kpk,82025,61,27,12.2043,0,2,0,submitted,0
2396,life,others,karachi,sindh,28445,64,42,4.771,0,1,0,submitted,1
2397,medical,auto,lahore,punjab,63460,45,28,3.5111,3,3,0,rejected,1
2398,pet_care,life,islamabad,islamabad,66622,61,21,2.9795,0,5,0,submitted,0
2399,accident,home,gujranwala,punjab,14123,58,45,1.1452,0,1,1,rejected,1
2400,damage,auto,sukkur,sindh,167415,56,2,13.0946,0,2,0,submitted,0
2401,medical,others,quetta,balochistan,50311,61,6,3.0978,0,4,0,approved,0
2402,other,pet,abbottabad,kpk,23482,61,14,2.1634,2,8,0,approved,0
2403,pet_care,others,abbottabad,kpk,70837,53,14,6.9667,0,1,0,approved,0
2404,damage,life,sukkur,sindh,20680,58,44,0.9739,0,5,1,rejected,1
2405,other,life,sialkot,punjab,185194,56,17,8.9931,0,0,0,approved,0
2406,other,life,multan,punjab,16213,45,44,4.7158,0,4,0,submitted,1
2407,medical,auto,sialkot,punjab,39383,45,35,2.5568,0,5,0,approved,1
2408,medical,auto,hyderabad,sindh,69557,58,25,6.5122,0,5,0,submitted,0
2409,life,home,sialkot,punjab,25224,64,39,1.8039,0,4,0,in_review,1
2410,life,life,peshawar,kpk,47757,64,23,3.7465,2,4,2,rejected,1
2411,auto,auto,peshawar,kpk,52297,64,19,2.1116,2,8,0,approved,0
2412,other,life,rawalpindi,punjab,12005,64,42,0.4982,0,0,2,rejected,1
2413,theft,pet,abbottabad,kpk,46381,64,19,3.9416,0,5,0,rejected,0
2414,medical,home,quetta,balochistan,7912,44,39,0.3398,0,0,0,rejected,1
2415,accident,auto,islamabad,islamabad,52741,56,5,3.9435,1,3,1,in_review,1
2416,damage,others,multan,punjab,11435,44,1,0.7236,0,6,1,approved,0
2417,damage,life,hyderabad,sindh,18875,64,45,0.9329,0,6,0,in_review,1
2418,medical,auto,sialkot,punjab,31014,45,38,2.7179,3,9,0,in_review,1
2419,medical,life,quetta,balochistan,67197,53,12,3.7415,1,6,0,rejected,1
2420,auto,others,karachi,sindh,19187,45,8,4.4047,1,2,0,rejected,1
2421,medical,others,faisalabad,punjab,13339,64,19,1.5101,0,4,2,approved,0
2422,pet,home,peshawar,kpk,53770,56,23,3.8556,0,6,0,approved,0
2423,theft,auto,multan,punjab,24874,53,44,2.0701,0,1,0,submitted,1
2424,auto,pet,lahore,punjab,50248,45,30,4.4299,0,5,0,approved,0
2425,pet,pet,gujranwala,punjab,5000,53,7,1.872,1,7,0,rejected,1
2426,pet_care,others,sialkot,punjab,8619,58,16,0.553,1,3,0,submitted,0
2427,damage,life,mardan,kpk,33478,53,24,1.462,0,0,1,submitted,0
2428,pet,home,faisalabad,punjab,139744,64,28,6.109,3,9,1,submitted,1
2429,medical,home,karachi,sindh,19765,61,25,1.3564,0,4,0,rejected,1
2430,medical,auto,mardan,kpk,9484,64,43,0.5709,0,0,1,submitted,1
2431,theft,life,abbottabad,kpk,40717,53,11,13.1728,0,6,0,submitted,0
2432,pet,pet,gujranwala,punjab,131386,53,33,12.1104,1,6,0,submitted,1
2433,accident,others,hyderabad,sindh,20140,56,44,2.6462,1,5,2,in_review,1
2434,theft,auto,peshawar,kpk,139679,53,10,26.6258,0,4,0,rejected,1
2435,life,auto,karachi,sindh,69729,64,15,3.4978,0,5,0,in_review,0
2436,pet,life,karachi,sindh,84715,58,27,5.5377,3,5,0,rejected,1
2437,theft,auto,lahore,punjab,16747,56,22,1.1457,1,4,0,approved,0
2438,pet,life,lahore,punjab,6161,58,23,0.3366,0,0,1,rejected,1
2439,theft,home,karachi,sindh,29606,64,24,1.545,2,5,0,rejected,1
2440,accident,life,sialkot,punjab,56522,44,22,4.4738,0,3,0,rejected,1
2441,pet_care,auto,hyderabad,sindh,15297,53,1,0.9377,0,6,0,in_review,0
2442,home,others,sialkot,punjab,28552,53,0,1.2096,4,10,0,submitted,1
2443,damage,auto,hyderabad,sindh,22877,56,17,3.5695,1,6,1,submitted,0
2444,medical,pet,quetta,balochistan,18864,64,3,0.9992,2,7,0,rejected,1
2445,other,others,faisalabad,punjab,5000,44,40,0.3375,1,2,1,submitted,1
2446,accident,home,mardan,kpk,13561,64,36,0.8886,1,5,0,approved,1
2447,damage,others,sialkot,punjab,9689,64,27,0.9829,0,6,0,submitted,0
2448,home,pet,rawalpindi,punjab,22338,45,0,1.3099,0,5,2,approved,0
2449,life,auto,gujranwala,punjab,30379,64,18,2.6352,1,2,0,approved,0
2450,medical,others,multan,punjab,9697,58,32,1.4223,1,6,2,approved,0
2451,life,home,hyderabad,sindh,76860,64,40,3.8966,0,0,1,rejected,0
2452,pet_care,others,gujranwala,punjab,11866,56,18,0.5984,1,6,1,rejected,1
2453,home,auto,quetta,balochistan,20234,58,10,1.0509,1,7,0,submitted,0
2454,pet,home,abbottabad,kpk,94548,58,40,11.3653,3,6,0,approved,1
2455,pet,auto,mardan,kpk,63920,44,38,17.6526,0,5,2,submitted,1
2456,theft,home,karachi,sindh,19832,45,41,3.6678,3,7,1,rejected,0
2457,other,pet,sialkot,punjab,112257,64,42,9.811,4,5,0,submitted,1
2458,pet,pet,hyderabad,sindh,7651,56,7,4.623,0,1,0,approved,0
2459,pet,home,sukkur,sindh,70466,64,36,10.2795,1,6,0,approved,1
2460,auto,life,mardan,kpk,40014,64,36,4.9037,0,3,0,rejected,1
2461,accident,home,multan,punjab,280454,58,1,11.7463,0,1,0,approved,0
2462,pet,pet,mardan,kpk,186882,53,37,7.5959,0,3,1,approved,1
2463,pet,auto,gujranwala,punjab,23917,61,44,1.3262,0,2,0,submitted,1
2464,damage,others,karachi,sindh,9940,44,18,0.7711,2,5,0,rejected,1
2465,auto,life,abbottabad,kpk,7511,45,10,0.712,0,4,0,submitted,0
2466,accident,home,multan,punjab,27019,64,9,2.3353,0,1,0,rejected,0
2467,damage,pet,abbottabad,kpk,25408,64,15,2.5722,1,6,1,submitted,0
2468,pet_care,home,mardan,kpk,22896,64,32,1.6369,0,1,0,submitted,1
2469,home,home,rawalpindi,punjab,54266,64,40,4.2642,0,6,0,rejected,1
2470,auto,others,multan,punjab,13443,44,13,1.7101,0,4,2,submitted,0
2471,pet,auto,hyderabad,sindh,95172,56,11,15.6507,0,4,0,approved,0
2472,medical,pet,islamabad,islamabad,51513,44,34,2.1109,0,1,0,approved,1
2473,life,home,gujranwala,punjab,21278,53,40,2.6691,0,2,0,approved,1
2474,life,others,abbottabad,kpk,23017,64,6,12.0256,1,6,0,submitted,0
2475,other,pet,sukkur,sindh,208823,44,24,102.264,0,5,0,in_review,1
2476,damage,home,sialkot,punjab,63283,58,14,3.6083,1,2,0,approved,0
2477,damage,pet,multan,punjab,28739,53,39,1.2648,0,1,0,rejected,1
2478,other,home,multan,punjab,17286,53,29,0.8128,1,1,0,approved,0
2479,theft,others,sukkur,sindh,349063,64,26,25.3698,1,7,0,approved,0
2480,accident,pet,karachi,sindh,40230,61,2,2.5569,1,2,3,submitted,0
2481,theft,life,islamabad,islamabad,46816,56,15,2.3268,1,3,1,approved,0
2482,accident,auto,sukkur,sindh,20546,61,30,1.647,0,0,0,submitted,0
2483,life,life,multan,punjab,57871,44,38,2.8553,1,5,0,rejected,1
2484,home,life,quetta,balochistan,28763,64,42,2.6458,0,3,0,submitted,1
2485,accident,auto,mardan,kpk,88395,61,13,19.7178,1,2,0,rejected,1
2486,auto,pet,multan,punjab,66701,44,13,2.7132,2,5,0,rejected,1
2487,theft,pet,abbottabad,kpk,8402,61,19,0.5865,0,5,0,submitted,0
2488,damage,pet,gujranwala,punjab,118696,53,35,10.3502,1,5,0,in_review,1
2489,pet_care,home,hyderabad,sindh,307734,64,39,19.7089,1,4,0,submitted,1
2490,home,others,faisalabad,punjab,9596,44,15,4.8612,0,4,1,in_review,0
2491,medical,auto,sukkur,sindh,212137,64,45,13.3143,0,4,0,in_review,1
2492,home,home,sukkur,sindh,23357,58,19,3.0057,0,4,0,rejected,1
2493,pet_care,auto,islamabad,islamabad,20547,64,25,2.0241,1,5,0,rejected,1
2494,accident,auto,multan,punjab,37849,61,37,12.7138,0,6,0,rejected,1
2495,medical,life,quetta,balochistan,22838,64,38,2.5075,0,0,0,approved,1
2496,auto,home,islamabad,islamabad,36580,64,33,3.9744,0,6,0,in_review,1
2497,accident,life,peshawar,kpk,17254,44,28,5.045,0,5,2,approved,0
2498,theft,pet,faisalabad,punjab,244393,64,25,32.1443,4,8,1,approved,1
2499,accident,home,quetta,balochistan,10756,53,14,0.942,0,1,1,submitted,0
2500,auto,home,faisalabad,punjab,37618,64,0,4.2646,0,2,1,submitted,0
2501,pet,home,faisalabad,punjab,9261,64,23,3.6735,0,5,1,in_review,0
2502,other,home,multan,punjab,73274,64,2,5.0033,0,4,0,rejected,1
2503,other,pet,sukkur,sindh,11616,58,42,0.7327,0,0,0,in_review,1
2504,damage,others,islamabad,islamabad,131332,64,35,16.0474,0,5,0,submitted,1
2505,other,auto,multan,punjab,16053,64,36,2.6303,0,1,0,in_review,0
2506,accident,auto,hyderabad,sindh,35852,61,22,1.5154,0,3,0,approved,0
2507,theft,home,mardan,kpk,137434,53,41,18.4698,2,5,0,in_review,1
2508,auto,life,hyderabad,sindh,39663,45,41,1.6822,0,0,0,rejected,1
2509,medical,others,islamabad,islamabad,82294,64,11,3.8374,0,6,1,submitted,0
2510,damage,home,karachi,sindh,5000,64,42,0.7769,1,5,0,approved,1
2511,other,pet,abbottabad,kpk,43624,64,35,8.6728,3,5,0,rejected,1
2512,damage,home,islamabad,islamabad,8044,64,26,0.9337,2,7,0,submitted,0
2513,pet_care,home,quetta,balochistan,74900,64,36,3.8251,0,4,1,approved,1
2514,accident,others,abbottabad,kpk,62727,61,21,5.0619,0,4,0,in_review,0
2515,accident,pet,gujranwala,punjab,45732,56,19,7.447,1,6,0,in_review,0
2516,life,pet,rawalpindi,punjab,189185,44,40,15.9502,0,6,0,approved,1
2517,home,auto,lahore,punjab,11192,58,18,2.4142,0,5,0,submitted,0
2518,auto,others,sialkot,punjab,145783,58,8,7.082,3,3,0,submitted,1
2519,pet,pet,karachi,sindh,66060,56,33,37.5768,0,3,1,submitted,1
2520,accident,home,karachi,sindh,11308,44,31,0.8309,0,0,2,submitted,1
2521,medical,home,mardan,kpk,24892,64,12,3.9305,0,6,1,approved,1
2522,home,others,islamabad,islamabad,22380,58,4,1.0269,0,2,2,approved,0
2523,damage,home,abbottabad,kpk,11777,45,12,0.8858,0,2,2,approved,0
2524,other,auto,gujranwala,punjab,19218,45,45,0.8264,0,0,2,in_review,1
2525,medical,home,quetta,balochistan,210333,44,4,19.8765,2,8,2,submitted,0
2526,pet_care,auto,abbottabad,kpk,26341,56,37,1.1805,1,3,0,rejected,1
2527,theft,pet,sukkur,sindh,21243,45,39,3.3586,0,5,0,approved,1
2528,other,pet,rawalpindi,punjab,15055,61,29,1.2887,2,7,0,submitted,0
2529,pet_care,life,islamabad,islamabad,20941,56,19,3.6887,0,6,3,rejected,1
2530,pet_care,auto,rawalpindi,punjab,24137,58,4,1.0751,3,8,0,rejected,1
2531,home,home,multan,punjab,26155,56,33,2.6828,0,3,0,in_review,1
2532,life,pet,karachi,sindh,72299,58,34,5.1961,0,5,0,submitted,0
2533,damage,home,abbottabad,kpk,26621,61,13,1.5671,1,5,0,in_review,0
2534,damage,pet,rawalpindi,punjab,46654,45,18,10.0939,0,2,0,approved,1
2535,auto,home,gujranwala,punjab,21048,61,38,1.9353,3,5,1,in_review,1
2536,medical,auto,faisalabad,punjab,73237,44,15,3.4871,1,4,0,submitted,0
2537,life,home,faisalabad,punjab,166301,44,40,71.5581,0,2,0,submitted,1
2538,pet,life,islamabad,islamabad,89121,45,33,4.5533,2,5,0,approved,1
2539,damage,home,sialkot,punjab,48040,53,16,2.3706,0,1,0,submitted,0
2540,other,home,multan,punjab,17867,64,14,2.0958,0,0,2,submitted,1
2541,life,auto,abbottabad,kpk,44064,58,35,8.2286,0,3,1,submitted,1
2542,life,home,multan,punjab,10250,61,22,0.6975,0,5,3,submitted,0
2543,damage,auto,islamabad,islamabad,67411,56,11,3.4552,0,6,2,submitted,0
2544,pet,auto,hyderabad,sindh,239573,61,8,12.158,0,6,0,rejected,1
2545,accident,life,mardan,kpk,31953,61,2,2.4023,0,3,0,in_review,0
2546,medical,home,rawalpindi,punjab,18236,45,17,2.2428,0,4,0,submitted,0
2547,damage,life,rawalpindi,punjab,11052,58,15,2.055,1,1,0,approved,0
2548,medical,pet,gujranwala,punjab,105774,64,37,4.8057,3,8,3,in_review,1
2549,pet_care,auto,faisalabad,punjab,14508,45,12,0.6624,0,6,0,submitted,0
2550,life,auto,hyderabad,sindh,32059,58,30,2.1961,0,1,0,submitted,1
2551,pet_care,home,hyderabad,sindh,12660,64,35,1.2767,3,8,0,in_review,1
2552,life,auto,multan,punjab,42986,61,31,5.3273,0,6,0,approved,0
2553,medical,others,faisalabad,punjab,25251,61,12,2.0275,4,7,0,approved,1
2554,other,others,lahore,punjab,84023,64,29,19.3112,0,5,3,approved,0
2555,life,auto,sukkur,sindh,104157,61,39,4.4944,0,1,0,rejected,1
2556,other,pet,faisalabad,punjab,255193,56,29,85.7503,0,1,0,approved,1
2557,auto,others,peshawar,kpk,193417,45,30,12.1807,1,7,0,in_review,0
2558,life,others,multan,punjab,81654,45,0,12.2917,0,2,0,approved,0
2559,life,pet,multan,punjab,212022,64,26,9.6413,2,6,0,in_review,0
2560,pet,others,islamabad,islamabad,59694,64,4,2.6532,3,7,0,submitted,1
2561,home,others,karachi,sindh,74780,53,13,4.3502,4,7,0,submitted,0
2562,auto,auto,rawalpindi,punjab,26429,64,27,1.5054,1,7,1,in_review,0
2563,pet,pet,abbottabad,kpk,28575,44,37,2.0139,4,9,0,in_review,1
2564,medical,life,islamabad,islamabad,81302,44,8,5.0728,0,2,0,submitted,0
2565,accident,others,mardan,kpk,108908,61,39,10.4298,0,1,0,in_review,1
2566,accident,auto,hyderabad,sindh,5000,58,2,0.3861,0,2,0,rejected,1
2567,pet,life,karachi,sindh,6452,53,7,0.3145,0,3,0,approved,0
2568,pet_care,home,hyderabad,sindh,33939,45,17,3.8765,0,5,1,rejected,1
2569,pet_care,home,sialkot,punjab,15259,58,14,3.123,1,4,0,in_review,0
2570,life,life,abbottabad,kpk,5000,58,39,0.3227,0,2,0,approved,1
2571,other,life,islamabad,islamabad,13763,58,2,3.6343,2,2,0,in_review,0
2572,pet_care,others,gujranwala,punjab,111590,58,40,5.3405,0,1,3,approved,1
2573,pet_care,life,multan,punjab,28665,58,17,2.3824,0,1,1,approved,0
2574,home,auto,karachi,sindh,14603,58,25,5.7537,0,6,0,submitted,0
2575,pet,home,rawalpindi,punjab,30574,45,13,1.4455,0,3,0,in_review,0
2576,other,others,gujranwala,punjab,34815,64,28,1.4799,0,5,0,approved,0
2577,theft,home,abbottabad,kpk,83847,61,1,5.6834,0,3,0,submitted,0
2578,pet,life,hyderabad,sindh,75395,64,12,3.99,0,4,1,in_review,0
2579,auto,life,abbottabad,kpk,23451,58,8,2.1654,0,0,0,rejected,1
2580,life,others,islamabad,islamabad,11274,44,24,0.6235,0,0,0,in_review,0
2581,pet,life,gujranwala,punjab,138178,64,42,13.4755,4,8,0,rejected,1
2582,accident,pet,abbottabad,kpk,19162,56,21,1.4006,0,4,1,approved,0
2583,damage,auto,islamabad,islamabad,30098,56,1,1.3221,2,4,1,submitted,0
2584,accident,auto,lahore,punjab,52525,44,22,3.2987,2,8,0,rejected,1
2585,medical,auto,lahore,punjab,45021,64,35,8.4167,0,2,0,approved,1
2586,pet,auto,mardan,kpk,132893,56,24,47.8549,2,2,0,approved,0
2587,accident,others,multan,punjab,95581,44,33,28.6858,1,2,2,in_review,1
2588,life,others,hyderabad,sindh,48183,44,9,5.8738,2,4,0,in_review,0
2589,theft,life,islamabad,islamabad,40436,53,43,9.4631,1,7,0,in_review,1
2590,other,life,islamabad,islamabad,36622,64,23,7.749,1,6,0,approved,0
2591,home,others,lahore,punjab,8813,61,36,0.9292,1,7,1,in_review,1
2592,pet_care,others,hyderabad,sindh,17797,45,37,1.253,2,8,0,approved,1
2593,damage,life,gujranwala,punjab,51077,64,21,3.4412,0,6,0,in_review,0
2594,home,others,mardan,kpk,26775,45,32,3.1905,2,6,1,rejected,1
2595,life,pet,quetta,balochistan,9616,58,28,0.7815,3,5,0,rejected,1
2596,theft,auto,multan,punjab,21010,53,37,1.1448,0,3,0,approved,1
2597,pet_care,life,sialkot,punjab,14220,58,26,0.6722,2,7,1,approved,0
2598,damage,auto,abbottabad,kpk,23747,45,31,1.1892,0,2,0,in_review,1
2599,damage,pet,karachi,sindh,9191,61,1,0.5695,0,6,0,rejected,1
2600,life,pet,sialkot,punjab,52798,58,6,6.6279,2,7,1,approved,0
2601,home,life,sukkur,sindh,72618,64,39,7.7377,2,4,2,rejected,1
2602,auto,others,abbottabad,kpk,5000,58,42,0.5859,1,7,1,submitted,1
2603,pet,others,sialkot,punjab,7632,45,37,4.3512,0,3,1,approved,1
2604,theft,pet,faisalabad,punjab,53650,58,5,3.9327,1,2,0,submitted,0
2605,other,auto,islamabad,islamabad,56840,64,33,15.1735,1,1,3,approved,1
2606,pet,auto,peshawar,kpk,13400,56,13,3.2964,0,3,0,approved,0
2607,medical,auto,mardan,kpk,120599,64,31,13.9987,0,0,0,rejected,1
2608,life,others,rawalpindi,punjab,38685,44,19,1.685,3,6,0,submitted,1
2609,auto,pet,multan,punjab,81565,45,19,7.8097,0,1,1,submitted,0
2610,life,life,rawalpindi,punjab,5095,58,16,0.3389,1,2,1,rejected,1
2611,other,pet,karachi,sindh,24008,45,20,2.5674,1,5,0,in_review,0
2612,other,auto,gujranwala,punjab,41009,44,19,2.8841,0,4,0,in_review,0
2613,home,life,quetta,balochistan,23607,44,12,1.4918,0,1,0,approved,0
2614,other,pet,gujranwala,punjab,27019,45,33,1.2987,3,3,0,rejected,1
2615,other,auto,multan,punjab,113089,56,41,4.8557,0,4,0,rejected,1
2616,medical,pet,multan,punjab,34578,64,17,3.8212,4,9,1,rejected,1
2617,life,life,mardan,kpk,150205,64,15,8.0903,3,9,0,submitted,1
2618,home,pet,abbottabad,kpk,73244,58,23,5.0212,0,4,0,approved,0
2619,home,home,islamabad,islamabad,213797,61,30,36.7538,0,2,2,in_review,0
2620,auto,auto,rawalpindi,punjab,10771,61,16,0.6412,0,2,1,rejected,0
2621,pet_care,auto,faisalabad,punjab,37346,45,29,1.5596,2,3,0,in_review,0
2622,other,home,peshawar,kpk,11855,45,23,0.6309,0,2,1,in_review,1
2623,theft,life,multan,punjab,213216,58,32,28.1213,2,5,1,rejected,1
2624,life,others,mardan,kpk,13781,53,13,0.5516,0,0,0,approved,0
2625,life,home,lahore,punjab,9345,44,33,0.6966,0,6,0,in_review,1
2626,auto,life,peshawar,kpk,31568,61,22,1.4951,0,0,1,rejected,1
2627,pet,auto,lahore,punjab,33118,45,23,2.8241,0,3,0,rejected,1
2628,damage,home,karachi,sindh,43913,58,12,2.2503,0,3,0,rejected,0
2629,medical,home,peshawar,kpk,32331,56,5,5.7355,0,3,0,approved,0
2630,medical,pet,faisalabad,punjab,108494,61,1,7.2041,1,3,0,in_review,0
2631,auto,pet,rawalpindi,punjab,57115,64,30,17.445,0,5,0,approved,1
2632,home,pet,sukkur,sindh,9435,58,24,0.54,2,6,0,rejected,1
2633,home,auto,peshawar,kpk,22274,64,37,2.4683,3,9,1,in_review,1
2634,accident,pet,peshawar,kpk,54835,44,9,4.8851,0,5,0,in_review,0
2635,home,home,peshawar,kpk,91650,64,19,39.7786,1,1,0,rejected,1
2636,auto,life,mardan,kpk,17504,64,15,1.8195,0,5,1,in_review,0
2637,accident,home,peshawar,kpk,64106,58,28,3.3383,0,5,0,submitted,1
2638,pet_care,pet,lahore,punjab,76664,56,44,14.8949,1,6,1,rejected,1
2639,other,pet,faisalabad,punjab,151903,61,23,9.3681,0,3,0,submitted,0
