id,signal_type,fraud_category,severity,severity_encoded,account_age_days,related_entity_count,fraudulent
6202,unverified_provider,account,low,1,739,1,0
6203,inactive_spike,commerce,low,1,93,6,0
6204,duplicate_email,claims,high,3,273,20,1
6205,lead_spike,claims,high,3,281,8,1
6206,pending_purchases,commerce,high,3,701,9,1
6207,pending_purchases,commerce,high,3,314,10,0
6208,pending_purchases,commerce,low,1,95,12,1
6209,lead_spike,account,high,3,897,27,1
6210,lead_spike,commerce,high,3,134,29,1
6211,pending_purchases,commerce,high,3,186,8,1
6212,pending_purchases,commerce,medium,2,477,30,1
6213,rejected_claims_volume,claims,medium,2,796,11,0
6214,duplicate_email,account,critical,4,173,14,1
6215,reject_rate,catalog,high,3,535,30,1
6216,claim_burst,claims,medium,2,339,11,1
6217,inactive_spike,commerce,critical,4,14,29,1
6218,pending_purchases,catalog,high,3,466,16,1
6219,other,account,critical,4,58,17,1
6220,duplicate_email,catalog,critical,4,517,21,1
6221,stale_pending_policies,catalog,low,1,39,14,1
6222,pending_purchases,claims,critical,4,110,29,1
6223,pending_purchases,catalog,high,3,331,20,1
6224,claim_burst,catalog,high,3,335,13,1
6225,rejected_claims_volume,claims,medium,2,57,8,0
6226,rejected_claims_volume,catalog,critical,4,545,21,0
6227,duplicate_email,catalog,low,1,159,13,1
6228,lead_spike,claims,high,3,319,9,1
6229,reject_rate,account,medium,2,794,9,0
6230,stale_pending_policies,catalog,low,1,659,16,1
6231,unverified_provider,claims,low,1,682,5,0
6232,pending_purchases,claims,critical,4,895,9,1
6233,rejected_claims_volume,catalog,high,3,105,14,1
6234,other,claims,medium,2,659,10,0
6235,reject_rate,catalog,medium,2,821,6,0
6236,rejected_claims_volume,catalog,critical,4,705,12,1
6237,lead_spike,commerce,medium,2,5,20,1
6238,inactive_spike,claims,low,1,13,9,0
6239,duplicate_email,claims,medium,2,462,8,1
6240,inactive_spike,claims,critical,4,725,20,1
6241,lead_spike,claims,critical,4,297,10,1
6242,pending_purchases,commerce,low,1,363,26,0
6243,duplicate_email,commerce,medium,2,64,12,1
6244,rejected_claims_volume,claims,high,3,229,9,1
6245,claim_burst,account,critical,4,300,12,1
6246,unverified_provider,claims,critical,4,704,28,1
6247,duplicate_email,catalog,critical,4,429,19,1
6248,stale_pending_policies,claims,low,1,469,4,0
6249,duplicate_email,account,low,1,18,8,1
6250,claim_burst,claims,medium,2,261,12,1
6251,lead_spike,catalog,high,3,187,25,1
6252,duplicate_email,account,high,3,15,25,1
6253,reject_rate,claims,low,1,499,17,1
6254,unverified_provider,account,low,1,780,4,0
6255,other,catalog,critical,4,75,19,1
6256,reject_rate,commerce,critical,4,244,19,0
6257,lead_spike,commerce,low,1,870,21,1
6258,pending_purchases,commerce,high,3,110,21,1
6259,lead_spike,claims,critical,4,300,12,1
6260,other,account,medium,2,592,8,0
6261,duplicate_email,claims,high,3,617,21,1
6262,unverified_provider,catalog,high,3,166,15,1
6263,pending_purchases,catalog,medium,2,826,28,0
6264,stale_pending_policies,catalog,high,3,88,18,1
6265,claim_burst,claims,high,3,505,8,1
6266,lead_spike,commerce,critical,4,11,28,1
6267,duplicate_email,account,medium,2,27,21,1
6268,inactive_spike,catalog,critical,4,77,26,1
6269,duplicate_email,commerce,low,1,627,15,1
6270,lead_spike,commerce,high,3,25,11,1
6271,reject_rate,commerce,critical,4,50,8,1
6272,pending_purchases,account,medium,2,74,20,0
6273,unverified_provider,account,medium,2,337,7,0
6274,reject_rate,account,low,1,11,9,0
6275,duplicate_email,account,low,1,553,15,1
6276,pending_purchases,commerce,critical,4,62,12,1
6277,lead_spike,commerce,low,1,496,8,1
6278,duplicate_email,account,medium,2,480,15,1
6279,inactive_spike,account,low,1,700,16,1
6280,unverified_provider,account,critical,4,650,26,1
6281,unverified_provider,claims,high,3,53,15,1
6282,stale_pending_policies,catalog,low,1,672,15,1
6283,claim_burst,claims,high,3,618,10,1
6284,unverified_provider,catalog,high,3,210,18,1
6285,duplicate_email,account,critical,4,424,9,0
6286,claim_burst,claims,high,3,192,24,1
6287,stale_pending_policies,account,medium,2,86,16,1
6288,pending_purchases,catalog,critical,4,457,14,1
6289,other,catalog,low,1,632,11,0
6290,pending_purchases,claims,low,1,681,11,0
6291,claim_burst,catalog,high,3,225,27,1
6292,lead_spike,commerce,low,1,624,15,1
6293,unverified_provider,catalog,critical,4,161,30,1
6294,reject_rate,catalog,high,3,387,25,1
6295,stale_pending_policies,claims,critical,4,518,17,1
6296,reject_rate,catalog,medium,2,877,13,1
6297,lead_spike,commerce,critical,4,105,23,1
6298,duplicate_email,account,medium,2,86,11,1
6299,stale_pending_policies,commerce,low,1,255,8,0
6300,unverified_provider,claims,medium,2,450,12,1
6301,unverified_provider,account,medium,2,25,10,0
6302,pending_purchases,commerce,high,3,765,17,0
6303,other,commerce,medium,2,54,5,0
6304,reject_rate,catalog,critical,4,496,8,1
6305,rejected_claims_volume,claims,high,3,393,17,1
6306,lead_spike,commerce,critical,4,654,17,1
6307,other,account,medium,2,39,8,1
6308,pending_purchases,claims,high,3,311,19,1
6309,reject_rate,catalog,medium,2,852,14,1
6310,unverified_provider,account,high,3,241,30,1
6311,unverified_provider,account,low,1,510,11,0
6312,reject_rate,catalog,medium,2,362,14,1
6313,other,commerce,critical,4,185,23,1
6314,inactive_spike,catalog,high,3,599,11,1
6315,rejected_claims_volume,claims,critical,4,79,23,1
6316,claim_burst,claims,high,3,725,8,1
6317,duplicate_email,account,medium,2,105,21,1
6318,reject_rate,catalog,high,3,756,22,1
6319,lead_spike,commerce,medium,2,504,27,1
6320,stale_pending_policies,claims,critical,4,633,21,0
6321,inactive_spike,account,critical,4,273,12,1
6322,pending_purchases,commerce,critical,4,28,11,1
6323,stale_pending_policies,account,critical,4,124,25,1
6324,rejected_claims_volume,claims,critical,4,749,27,0
6325,inactive_spike,account,critical,4,53,24,1
6326,claim_burst,claims,medium,2,693,18,1
6327,inactive_spike,account,medium,2,4,15,1
6328,lead_spike,commerce,low,1,140,27,1
6329,stale_pending_policies,catalog,critical,4,209,20,1
6330,rejected_claims_volume,commerce,low,1,157,27,1
6331,stale_pending_policies,catalog,medium,2,339,13,1
6332,unverified_provider,account,low,1,26,12,1
6333,other,account,medium,2,746,1,0
6334,inactive_spike,catalog,critical,4,367,15,1
6335,inactive_spike,catalog,critical,4,472,17,1
6336,other,catalog,high,3,112,25,1
6337,claim_burst,catalog,high,3,190,9,1
6338,claim_burst,account,medium,2,176,9,1
6339,unverified_provider,account,low,1,162,9,0
6340,pending_purchases,catalog,high,3,893,29,1
6341,unverified_provider,catalog,high,3,779,29,1
6342,rejected_claims_volume,catalog,critical,4,669,13,1
6343,rejected_claims_volume,claims,critical,4,196,30,1
6344,inactive_spike,commerce,high,3,402,27,1
6345,rejected_claims_volume,catalog,high,3,48,18,0
6346,inactive_spike,account,low,1,690,7,0
6347,stale_pending_policies,catalog,medium,2,867,12,1
6348,claim_burst,claims,critical,4,52,9,1
6349,claim_burst,catalog,medium,2,520,26,1
6350,lead_spike,commerce,high,3,103,24,1
6351,stale_pending_policies,catalog,low,1,457,8,0
6352,reject_rate,catalog,medium,2,526,9,0
6353,stale_pending_policies,catalog,high,3,364,24,1
6354,reject_rate,catalog,high,3,554,17,1
6355,claim_burst,claims,high,3,796,10,1
6356,rejected_claims_volume,account,low,1,94,30,1
6357,inactive_spike,commerce,low,1,778,15,1
6358,pending_purchases,commerce,high,3,8,29,1
6359,reject_rate,catalog,high,3,287,14,1
6360,inactive_spike,account,low,1,231,9,0
6361,inactive_spike,catalog,high,3,585,11,1
6362,pending_purchases,catalog,high,3,543,8,1
6363,other,claims,high,3,827,21,1
6364,stale_pending_policies,commerce,medium,2,42,12,0
6365,claim_burst,catalog,critical,4,486,10,1
6366,claim_burst,claims,high,3,191,27,1
6367,stale_pending_policies,catalog,medium,2,224,10,0
6368,lead_spike,commerce,high,3,895,8,1
6369,pending_purchases,catalog,medium,2,249,8,0
6370,stale_pending_policies,catalog,medium,2,457,16,1
6371,unverified_provider,commerce,critical,4,405,24,0
6372,claim_burst,claims,medium,2,525,29,1
6373,stale_pending_policies,catalog,low,1,328,15,1
6374,unverified_provider,claims,low,1,196,5,0
6375,stale_pending_policies,catalog,high,3,459,8,1
6376,other,catalog,high,3,767,24,1
6377,lead_spike,claims,medium,2,205,21,1
6378,unverified_provider,catalog,critical,4,629,16,1
6379,reject_rate,account,low,1,7,16,1
6380,reject_rate,claims,low,1,629,9,0
6381,pending_purchases,account,medium,2,195,21,1
6382,pending_purchases,account,high,3,68,20,1
6383,other,catalog,critical,4,771,23,1
6384,rejected_claims_volume,claims,critical,4,692,21,1
6385,rejected_claims_volume,claims,high,3,674,12,1
6386,claim_burst,claims,medium,2,323,24,1
6387,inactive_spike,catalog,critical,4,663,26,1
6388,stale_pending_policies,claims,medium,2,186,15,1
6389,lead_spike,commerce,medium,2,171,16,1
6390,claim_burst,commerce,critical,4,293,13,1
6391,pending_purchases,commerce,high,3,9,20,1
6392,claim_burst,account,high,3,58,20,1
6393,rejected_claims_volume,claims,critical,4,872,16,1
6394,inactive_spike,account,low,1,71,5,0
6395,pending_purchases,claims,medium,2,196,18,1
6396,pending_purchases,claims,high,3,129,8,1
6397,lead_spike,claims,high,3,211,16,1
6398,lead_spike,commerce,medium,2,83,17,1
6399,lead_spike,commerce,high,3,14,8,1
6400,other,claims,critical,4,301,11,1
6401,inactive_spike,commerce,low,1,74,9,0
6402,duplicate_email,account,critical,4,82,29,1
6403,other,account,medium,2,194,11,0
6404,other,claims,low,1,734,10,0
6405,claim_burst,claims,medium,2,572,18,1
6406,stale_pending_policies,claims,medium,2,312,18,1
6407,stale_pending_policies,catalog,low,1,462,9,0
6408,inactive_spike,catalog,critical,4,76,8,1
6409,claim_burst,account,critical,4,178,18,1
6410,unverified_provider,catalog,low,1,236,3,0
6411,rejected_claims_volume,claims,critical,4,438,21,1
6412,reject_rate,account,high,3,834,16,1
6413,lead_spike,commerce,medium,2,68,15,1
6414,duplicate_email,account,medium,2,13,11,1
6415,rejected_claims_volume,claims,high,3,89,25,1
6416,lead_spike,account,medium,2,410,21,1
6417,other,catalog,critical,4,304,10,1
6418,other,commerce,medium,2,88,7,0
6419,reject_rate,catalog,medium,2,484,4,0
6420,reject_rate,catalog,low,1,537,16,1
6421,stale_pending_policies,catalog,high,3,878,16,1
6422,unverified_provider,commerce,critical,4,23,10,1
6423,rejected_claims_volume,account,critical,4,279,10,1
6424,stale_pending_policies,catalog,critical,4,847,22,1
6425,other,catalog,medium,2,709,6,0
6426,duplicate_email,account,high,3,569,20,1
6427,reject_rate,account,medium,2,1,13,1
6428,reject_rate,catalog,low,1,701,15,1
6429,reject_rate,catalog,medium,2,481,13,1
6430,claim_burst,claims,critical,4,344,25,1
6431,stale_pending_policies,catalog,low,1,475,15,1
6432,other,claims,critical,4,116,14,1
6433,unverified_provider,account,critical,4,836,21,1
6434,rejected_claims_volume,account,critical,4,534,18,0
6435,reject_rate,claims,medium,2,593,8,0
6436,claim_burst,account,high,3,303,18,1
6437,lead_spike,claims,high,3,314,9,1
6438,unverified_provider,commerce,critical,4,48,22,1
6439,inactive_spike,commerce,low,1,42,10,0
6440,lead_spike,claims,critical,4,216,25,1
6441,stale_pending_policies,account,medium,2,203,4,0
6442,reject_rate,claims,medium,2,578,10,0
6443,duplicate_email,catalog,high,3,816,18,1
6444,stale_pending_policies,catalog,low,1,647,9,0
6445,lead_spike,claims,critical,4,793,11,0
6446,lead_spike,commerce,high,3,428,26,1
6447,inactive_spike,claims,medium,2,557,17,1
6448,unverified_provider,account,critical,4,178,16,1
6449,unverified_provider,account,high,3,142,27,1
6450,reject_rate,commerce,medium,2,589,4,0
6451,lead_spike,commerce,critical,4,552,15,1
6452,pending_purchases,commerce,high,3,80,14,1
6453,inactive_spike,claims,critical,4,539,14,0
6454,inactive_spike,account,high,3,18,15,1
6455,rejected_claims_volume,commerce,high,3,552,12,1
6456,reject_rate,claims,low,1,202,4,0
6457,lead_spike,catalog,high,3,26,29,1
6458,lead_spike,claims,high,3,248,11,1
6459,reject_rate,claims,low,1,779,8,0
6460,reject_rate,commerce,critical,4,196,16,1
6461,inactive_spike,account,medium,2,262,17,1
6462,unverified_provider,account,critical,4,53,27,1
6463,claim_burst,claims,high,3,277,12,1
6464,claim_burst,account,high,3,40,14,1
6465,claim_burst,claims,high,3,872,17,0
6466,inactive_spike,commerce,critical,4,560,14,1
6467,rejected_claims_volume,account,high,3,728,28,1
6468,inactive_spike,catalog,medium,2,16,4,0
6469,stale_pending_policies,catalog,low,1,304,12,1
6470,stale_pending_policies,account,critical,4,87,12,1
6471,lead_spike,commerce,high,3,1,30,1
6472,rejected_claims_volume,claims,high,3,436,29,1
6473,other,account,high,3,74,30,1
6474,rejected_claims_volume,catalog,high,3,81,9,1
6475,pending_purchases,commerce,high,3,296,18,1
6476,pending_purchases,commerce,critical,4,343,23,1
6477,duplicate_email,commerce,high,3,9,19,1
6478,rejected_claims_volume,catalog,medium,2,608,26,0
6479,duplicate_email,account,high,3,105,20,1
6480,pending_purchases,claims,high,3,745,25,1
6481,reject_rate,catalog,medium,2,717,12,0
6482,reject_rate,catalog,critical,4,630,20,1
6483,unverified_provider,catalog,medium,2,690,8,1
6484,reject_rate,catalog,medium,2,423,10,0
6485,duplicate_email,claims,medium,2,512,29,1
6486,unverified_provider,account,medium,2,310,12,1
6487,inactive_spike,account,low,1,792,15,0
6488,stale_pending_policies,catalog,critical,4,311,21,1
6489,stale_pending_policies,catalog,high,3,652,22,1
6490,duplicate_email,account,critical,4,394,20,1
6491,pending_purchases,commerce,critical,4,557,27,1
6492,lead_spike,commerce,medium,2,80,10,1
6493,unverified_provider,catalog,critical,4,504,25,1
6494,duplicate_email,account,medium,2,353,28,1
6495,duplicate_email,catalog,high,3,5,27,1
6496,other,catalog,critical,4,355,13,1
6497,reject_rate,catalog,medium,2,238,8,0
6498,rejected_claims_volume,claims,critical,4,6,20,0
6499,claim_burst,catalog,high,3,888,26,0
6500,claim_burst,claims,medium,2,593,25,1
6501,pending_purchases,commerce,critical,4,396,28,0
6502,inactive_spike,claims,critical,4,786,16,1
6503,duplicate_email,account,critical,4,185,11,1
6504,rejected_claims_volume,catalog,critical,4,872,26,1
6505,inactive_spike,account,high,3,397,18,1
6506,pending_purchases,commerce,critical,4,383,9,1
6507,duplicate_email,commerce,medium,2,27,25,1
6508,duplicate_email,account,high,3,2,20,1
6509,unverified_provider,account,high,3,38,24,1
6510,pending_purchases,claims,high,3,553,30,1
6511,lead_spike,claims,medium,2,666,12,1
6512,rejected_claims_volume,claims,high,3,754,26,1
6513,pending_purchases,commerce,critical,4,721,22,1
6514,stale_pending_policies,catalog,critical,4,312,26,1
6515,pending_purchases,catalog,high,3,69,11,1
6516,stale_pending_policies,catalog,high,3,179,10,1
6517,unverified_provider,account,critical,4,422,8,1
6518,reject_rate,catalog,low,1,408,12,1
6519,stale_pending_policies,claims,high,3,693,17,1
6520,unverified_provider,account,medium,2,817,10,0
6521,stale_pending_policies,claims,critical,4,695,19,1
6522,inactive_spike,account,low,1,85,15,1
6523,unverified_provider,catalog,high,3,360,11,1
6524,duplicate_email,account,high,3,627,18,1
6525,duplicate_email,account,high,3,889,28,0
6526,reject_rate,catalog,high,3,808,16,1
6527,pending_purchases,claims,high,3,552,26,1
6528,stale_pending_policies,claims,critical,4,621,10,1
6529,lead_spike,commerce,critical,4,874,10,1
6530,stale_pending_policies,catalog,high,3,76,21,1
6531,lead_spike,claims,critical,4,448,13,1
6532,reject_rate,claims,high,3,71,29,1
6533,pending_purchases,commerce,high,3,174,15,0
6534,reject_rate,account,low,1,36,5,1
6535,other,claims,high,3,637,20,1
6536,duplicate_email,account,critical,4,466,30,1
6537,reject_rate,catalog,low,1,465,8,0
6538,other,catalog,low,1,706,10,0
6539,pending_purchases,claims,medium,2,373,15,1
6540,other,claims,high,3,768,23,1
6541,unverified_provider,commerce,high,3,23,23,1
6542,duplicate_email,commerce,critical,4,21,24,1
6543,pending_purchases,commerce,high,3,4,14,1
6544,reject_rate,catalog,medium,2,624,16,1
6545,reject_rate,catalog,high,3,573,24,1
6546,claim_burst,claims,medium,2,346,19,1
6547,pending_purchases,claims,high,3,524,17,1
6548,claim_burst,claims,critical,4,751,19,1
6549,lead_spike,claims,medium,2,832,14,1
6550,rejected_claims_volume,commerce,medium,2,120,26,1
6551,pending_purchases,commerce,low,1,730,15,1
6552,lead_spike,account,critical,4,454,10,1
6553,stale_pending_policies,account,high,3,97,28,1
6554,duplicate_email,catalog,low,1,755,24,1
6555,rejected_claims_volume,claims,high,3,551,14,1
6556,other,commerce,medium,2,267,12,1
6557,claim_burst,account,high,3,97,12,1
6558,other,catalog,low,1,402,9,1
6559,reject_rate,claims,low,1,383,17,1
6560,unverified_provider,catalog,high,3,36,29,1
6561,lead_spike,commerce,high,3,141,24,1
6562,stale_pending_policies,catalog,high,3,540,13,1
6563,unverified_provider,claims,medium,2,189,10,0
6564,unverified_provider,commerce,high,3,134,12,1
6565,duplicate_email,account,high,3,849,8,1
6566,lead_spike,commerce,medium,2,68,17,1
6567,inactive_spike,account,critical,4,776,14,1
6568,claim_burst,account,high,3,742,8,1
6569,inactive_spike,claims,high,3,870,25,1
6570,stale_pending_policies,commerce,high,3,722,24,1
6571,duplicate_email,account,medium,2,14,10,1
6572,lead_spike,catalog,critical,4,609,22,1
6573,unverified_provider,claims,high,3,169,24,1
6574,inactive_spike,account,critical,4,37,27,1
6575,reject_rate,account,medium,2,29,11,1
6576,inactive_spike,account,low,1,879,9,0
6577,reject_rate,catalog,critical,4,549,17,1
6578,rejected_claims_volume,catalog,low,1,28,22,1
6579,lead_spike,commerce,high,3,357,10,1
6580,other,claims,critical,4,784,19,1
6581,rejected_claims_volume,claims,critical,4,26,11,1
6582,duplicate_email,claims,high,3,166,29,1
6583,lead_spike,commerce,high,3,33,21,1
6584,lead_spike,claims,high,3,26,16,0
6585,rejected_claims_volume,claims,critical,4,19,26,1
6586,reject_rate,catalog,low,1,855,14,1
6587,unverified_provider,claims,critical,4,717,19,1
6588,claim_burst,account,medium,2,750,21,1
6589,unverified_provider,account,high,3,168,9,1
6590,duplicate_email,account,high,3,193,9,1
6591,duplicate_email,catalog,high,3,623,29,1
6592,unverified_provider,claims,medium,2,347,4,0
6593,inactive_spike,account,medium,2,375,10,0
6594,duplicate_email,account,high,3,714,10,0
6595,claim_burst,account,high,3,899,27,1
